mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0.28812289237976074,0.00764466819469067,0.01941390037536621,0.0005423289846862306,gini,6,sqrt,500,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 500}",-0.11674283340257596,-0.07021188201080175,0.022850020772746227,-0.4424594931449939,-0.07021188201080197,-0.13535521395928546,0.16010975154279594,11,0.45454545454545453,0.5106382978723404,0.4878048780487805,0.27906976744186046,0.5106382978723404,0.44853933915615524,0.08718985382588192,23,0.7910261736601578,0.8500207727461571,0.8454507685916078,0.7827170751973411,0.8147071042791857,0.8167843788948899,0.027403653633941934,1,-0.4629100498862757,-0.4531634835874829,-0.4330127018922193,-0.5261042808091513,-0.4531634835874829,-0.4656707999525224,0.03174663649460697,11
0.05926909446716309,0.0003543748599956951,0.005508804321289062,9.025390027386346e-05,entropy,6,sqrt,100,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",-0.20980473618612394,-0.023680930619027762,0.022850020772746227,-0.25633568757789793,-0.20980473618612394,-0.13535521395928546,0.11244712497237999,11,0.38095238095238093,0.5416666666666666,0.4878048780487805,0.3076923076923077,0.4090909090909091,0.42544142849020894,0.08186449305302948,33,0.7781470710427918,0.8458662235147487,0.8388034898213543,0.8001661819692564,0.8205234732031574,0.8167012879102618,0.024954147011228334,2,-0.48181205582971576,-0.44320263021395917,-0.4330127018922193,-0.49099025303098287,-0.48181205582971576,-0.4661659393593186,0.02337648045337394,16
0.059028244018554686,0.0002583398197225496,0.005382823944091797,0.00012831867780952415,log_loss,6,sqrt,100,"{'criterion': 'log_loss', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",-0.20980473618612394,-0.023680930619027762,0.022850020772746227,-0.25633568757789793,-0.20980473618612394,-0.13535521395928546,0.11244712497237999,11,0.38095238095238093,0.5416666666666666,0.4878048780487805,0.3076923076923077,0.4090909090909091,0.42544142849020894,0.08186449305302948,33,0.7781470710427918,0.8458662235147487,0.8388034898213543,0.8001661819692564,0.8205234732031574,0.8167012879102618,0.024954147011228334,2,-0.48181205582971576,-0.44320263021395917,-0.4330127018922193,-0.49099025303098287,-0.48181205582971576,-0.4661659393593186,0.02337648045337394,16
0.11874055862426758,0.0005643846296546737,0.008863067626953125,0.0002346525587585304,entropy,6,sqrt,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 200}",-0.25633568757789793,-0.07021188201080175,0.022850020772746227,-0.3028666389696719,-0.11674283340257596,-0.14466140423764026,0.11990187431601287,18,0.37209302325581395,0.5106382978723404,0.4878048780487805,0.3333333333333333,0.45454545454545453,0.4316829974111445,0.06801458424116436,31,0.7885334441213129,0.8446198587453263,0.8329871208973826,0.7947652679684255,0.8192771084337349,0.8160365600332365,0.021557907522674113,4,-0.49099025303098287,-0.4531634835874829,-0.4330127018922193,-0.5,-0.4629100498862757,-0.4680152976793922,0.02458736018622353,21
0.11773223876953125,0.0008523235037864066,0.008687019348144531,0.0001408577288173672,log_loss,6,sqrt,200,"{'criterion': 'log_loss', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 200}",-0.25633568757789793,-0.07021188201080175,0.022850020772746227,-0.3028666389696719,-0.11674283340257596,-0.14466140423764026,0.11990187431601287,18,0.37209302325581395,0.5106382978723404,0.4878048780487805,0.3333333333333333,0.45454545454545453,0.4316829974111445,0.06801458424116436,31,0.7885334441213129,0.8446198587453263,0.8329871208973826,0.7947652679684255,0.8192771084337349,0.8160365600332365,0.021557907522674113,4,-0.49099025303098287,-0.4531634835874829,-0.4330127018922193,-0.5,-0.4629100498862757,-0.4680152976793922,0.02458736018622353,21
0.1147233009338379,0.0013396819568118478,0.008946514129638672,7.231021293714826e-05,gini,6,sqrt,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 200}",-0.11674283340257596,-0.07021188201080175,0.022850020772746227,-0.3959285417532199,-0.11674283340257596,-0.13535521395928546,0.13990271660804043,11,0.45454545454545453,0.5106382978723404,0.4878048780487805,0.3181818181818182,0.5,0.4542340897296787,0.07058791484215839,20,0.7922725384295805,0.8462816784378895,0.8454507685916078,0.7847943498130453,0.8101371001246365,0.8157872870793519,0.02590467223044516,6,-0.4629100498862757,-0.4531634835874829,-0.4330127018922193,-0.5175491695067657,-0.4629100498862757,-0.4659090909518039,0.0280332271707453,13
0.05806469917297363,0.0006808583277850402,0.006018209457397461,0.00019689814774610966,gini,6,sqrt,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",-0.25633568757789793,-0.07021188201080175,0.022850020772746227,-0.3493975903614459,-0.11674283340257596,-0.15396759451599507,0.1329189836305442,24,0.34146341463414637,0.5106382978723404,0.4878048780487805,0.32558139534883723,0.5,0.43309759718082086,0.08177766860708423,30,0.7769007062733694,0.8471125882841711,0.8612380556709597,0.7847943498130454,0.8026589115081014,0.8145409223099295,0.033717539375706124,7,-0.49099025303098287,-0.4531634835874829,-0.4330127018922193,-0.5088502445991074,-0.4629100498862757,-0.46978534659921356,0.027024055010825863,24
0.29784231185913085,0.001951047572034883,0.018811702728271484,0.00031143753036360993,entropy,6,sqrt,500,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 500}",-0.25633568757789793,-0.023680930619027762,0.022850020772746227,-0.25633568757789793,-0.11674283340257596,-0.12604902368093068,0.11548678424187593,5,0.4,0.5416666666666666,0.4878048780487805,0.3076923076923077,0.4782608695652174,0.44308494439459445,0.08141627926951063,28,0.7893643539675945,0.8404653095139178,0.8375571250519318,0.7860407145824679,0.8101371001246365,0.8127129206481097,0.023024450369247003,8,-0.49099025303098287,-0.44320263021395917,-0.4330127018922193,-0.49099025303098287,-0.4629100498862757,-0.4642211776108839,0.02387732876585394,8
0.2926197528839111,0.0008116532596827033,0.01834244728088379,0.00018355954016684555,log_loss,6,sqrt,500,"{'criterion': 'log_loss', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 500}",-0.25633568757789793,-0.023680930619027762,0.022850020772746227,-0.25633568757789793,-0.11674283340257596,-0.12604902368093068,0.11548678424187593,5,0.4,0.5416666666666666,0.4878048780487805,0.3076923076923077,0.4782608695652174,0.44308494439459445,0.08141627926951063,28,0.7893643539675945,0.8404653095139178,0.8375571250519318,0.7860407145824679,0.8101371001246365,0.8127129206481097,0.023024450369247003,8,-0.49099025303098287,-0.44320263021395917,-0.4330127018922193,-0.49099025303098287,-0.4629100498862757,-0.4642211776108839,0.02387732876585394,8
0.3460835933685303,0.007724137784912693,0.019244861602783204,0.0006764881116954569,entropy,6,log2,500,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 500}",-0.20980473618612394,-0.023680930619027762,0.022850020772746227,-0.3493975903614459,-0.11674283340257596,-0.13535521395928546,0.1335689580867155,11,0.43478260869565216,0.5416666666666666,0.4878048780487805,0.35555555555555557,0.4782608695652174,0.45961411570637445,0.06216080647979847,18,0.7810552555047777,0.8475280432073121,0.8400498545907769,0.7893643539675945,0.8055670959700872,0.8127129206481097,0.026675182679370232,8,-0.48181205582971576,-0.44320263021395917,-0.4330127018922193,-0.5088502445991074,-0.4629100498862757,-0.4659575364842555,0.02721611747965871,14
0.33658299446105955,0.0036897136447156895,0.01878671646118164,0.0004928124925608527,log_loss,6,log2,500,"{'criterion': 'log_loss', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 500}",-0.20980473618612394,-0.023680930619027762,0.022850020772746227,-0.3493975903614459,-0.11674283340257596,-0.13535521395928546,0.1335689580867155,11,0.43478260869565216,0.5416666666666666,0.4878048780487805,0.35555555555555557,0.4782608695652174,0.45961411570637445,0.06216080647979847,18,0.7810552555047777,0.8475280432073121,0.8400498545907769,0.7893643539675945,0.8055670959700872,0.8127129206481097,0.026675182679370232,8,-0.48181205582971576,-0.44320263021395917,-0.4330127018922193,-0.5088502445991074,-0.4629100498862757,-0.4659575364842555,0.02721611747965871,14
0.12369709014892578,0.0013907540770267102,0.009712743759155273,0.0001262965483459893,gini,9,sqrt,200,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 200}",-0.16327378479434995,-0.023680930619027762,-0.023680930619027762,-0.4424594931449939,-0.16327378479434995,-0.16327378479434987,0.1529163101967062,27,0.4897959183673469,0.56,0.47619047619047616,0.3404255319148936,0.46808510638297873,0.46689940657113915,0.0710990036196272,14,0.7660988782717075,0.847528043207312,0.8471125882841711,0.7839634399667637,0.8130452845866224,0.8115496468633154,0.03282735418731016,12,-0.472455591261534,-0.44320263021395917,-0.44320263021395917,-0.5261042808091513,-0.472455591261534,-0.4714841447520275,0.030281792577964466,29
0.31994380950927737,0.0025604029812311855,0.018773841857910156,0.0002477509958857623,gini,6,log2,500,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 500}",-0.16327378479434995,-0.023680930619027762,-0.023680930619027762,-0.3028666389696719,-0.11674283340257596,-0.12604902368093068,0.10362934917107818,5,0.4897959183673469,0.5416666666666666,0.47619047619047616,0.391304347826087,0.5,0.47979148181011533,0.049355752616024456,8,0.7781470710427919,0.847528043207312,0.8392189447444953,0.7852098047361862,0.8059825508932281,0.8112172829248028,0.027928460867198295,13,-0.472455591261534,-0.44320263021395917,-0.44320263021395917,-0.5,-0.4629100498862757,-0.4643541803151455,0.02113347570272814,10
0.3189584732055664,0.0012003176429440415,0.019864845275878906,8.881383609466948e-05,entropy,9,sqrt,500,"{'criterion': 'entropy', 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 500}",-0.3493975903614459,0.022850020772746227,0.06938097216452022,-0.3493975903614459,-0.20980473618612394,-0.16327378479434987,0.1790081441551468,27,0.35555555555555557,0.5882352941176471,0.5238095238095238,0.2926829268292683,0.4583333333333333,0.4437233267290656,0.10779398707710955,26,0.7806398005816368,0.8412962193601994,0.8421271292064811,0.7877025342750312,0.800997091815538,0.8105525550477772,0.02626910670467343,14,-0.5088502445991074,-0.4330127018922193,-0.4225771273642583,-0.5088502445991074,-0.48181205582971576,-0.4710204748568817,0.036796711536269795,27
0.3193152904510498,0.0012870977968615625,0.019893169403076172,0.00012567260190655057,log_loss,9,sqrt,500,"{'criterion': 'log_loss', 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 500}",-0.3493975903614459,0.022850020772746227,0.06938097216452022,-0.3493975903614459,-0.20980473618612394,-0.16327378479434987,0.1790081441551468,27,0.35555555555555557,0.5882352941176471,0.5238095238095238,0.2926829268292683,0.4583333333333333,0.4437233267290656,0.10779398707710955,26,0.7806398005816368,0.8412962193601994,0.8421271292064811,0.7877025342750312,0.800997091815538,0.8105525550477772,0.02626910670467343,14,-0.5088502445991074,-0.4330127018922193,-0.4225771273642583,-0.5088502445991074,-0.48181205582971576,-0.4710204748568817,0.036796711536269795,27
0.07283039093017578,0.00043201650214820357,0.005686616897583008,0.0001723607439814817,log_loss,9,log2,100,"{'criterion': 'log_loss', 'max_depth': 9, 'max_features': 'log2', 'n_estimators': 100}",-0.20980473618612394,0.022850020772746227,0.06938097216452022,-0.3028666389696719,-0.3028666389696719,-0.14466140423764026,0.16010975154279597,18,0.4583333333333333,0.5714285714285714,0.5238095238095238,0.4166666666666667,0.391304347826087,0.4723084886128365,0.06682834066906584,9,0.7714997922725384,0.8466971333610303,0.8388034898213543,0.7906107187370169,0.800997091815538,0.8097216452014955,0.028688659064401958,16,-0.48181205582971576,-0.4330127018922193,-0.4225771273642583,-0.5,-0.5,-0.4674803770172387,0.033240852075082684,18
0.07374758720397949,0.0007006361541416347,0.005909967422485352,0.0002844721686920795,entropy,9,log2,100,"{'criterion': 'entropy', 'max_depth': 9, 'max_features': 'log2', 'n_estimators': 100}",-0.20980473618612394,0.022850020772746227,0.06938097216452022,-0.3028666389696719,-0.3028666389696719,-0.14466140423764026,0.16010975154279597,18,0.4583333333333333,0.5714285714285714,0.5238095238095238,0.4166666666666667,0.391304347826087,0.4723084886128365,0.06682834066906584,9,0.7714997922725384,0.8466971333610303,0.8388034898213543,0.7906107187370169,0.800997091815538,0.8097216452014955,0.028688659064401958,16,-0.48181205582971576,-0.4330127018922193,-0.4225771273642583,-0.5,-0.5,-0.4674803770172387,0.033240852075082684,18
0.30559887886047366,0.0011908345218347963,0.02091045379638672,0.00043142832114604945,gini,9,sqrt,500,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 500}",-0.16327378479434995,0.022850020772746227,0.06938097216452022,-0.3028666389696719,-0.20980473618612394,-0.11674283340257588,0.14113536347881583,4,0.4897959183673469,0.5714285714285714,0.5238095238095238,0.4166666666666667,0.43478260869565216,0.48729665779355213,0.056857603852513754,4,0.7810552555047778,0.8433734939759037,0.842127129206481,0.7739925218113834,0.8068134607395098,0.8094723722476111,0.029288363996099836,18,-0.472455591261534,-0.4330127018922193,-0.4225771273642583,-0.5,-0.48181205582971576,-0.4619714952695455,0.029462719564469976,4
0.12801861763000488,0.0012331050122628084,0.008918380737304688,9.337082804854092e-05,gini,6,log2,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 200}",-0.16327378479434995,-0.07021188201080175,-0.023680930619027762,-0.3028666389696719,-0.16327378479434995,-0.14466140423764026,0.09581309312758995,18,0.46808510638297873,0.5106382978723404,0.47619047619047616,0.391304347826087,0.4897959183673469,0.46720282932784585,0.04059365296010891,13,0.7719152471956793,0.8496053178230162,0.8363107602825094,0.7843788948899044,0.7989198171998337,0.8082260074781885,0.029915754823445335,19,-0.472455591261534,-0.4531634835874829,-0.44320263021395917,-0.5,-0.472455591261534,-0.46825545926490203,0.01948543074896799,23
0.1350088596343994,0.0010678230826998703,0.008728551864624023,0.00022500219054540343,log_loss,6,log2,200,"{'criterion': 'log_loss', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 200}",-0.16327378479434995,0.06938097216452022,0.022850020772746227,-0.3028666389696719,-0.11674283340257596,-0.09813045284586627,0.13356895808671554,2,0.4897959183673469,0.5833333333333334,0.4878048780487805,0.391304347826087,0.4782608695652174,0.48609986942815303,0.06085812216921619,6,0.76734524304113,0.8483589530535937,0.8354798504362276,0.7914416285832988,0.798504362276693,0.8082260074781885,0.029667787035129983,19,-0.472455591261534,-0.4225771273642583,-0.4330127018922193,-0.5,-0.4629100498862757,-0.45819109408085745,0.027842539741778735,2
0.13573002815246582,0.0005463008886908269,0.00899367332458496,0.0002153189537661536,entropy,6,log2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 200}",-0.16327378479434995,0.06938097216452022,0.022850020772746227,-0.3028666389696719,-0.11674283340257596,-0.09813045284586627,0.13356895808671554,2,0.4897959183673469,0.5833333333333334,0.4878048780487805,0.391304347826087,0.4782608695652174,0.48609986942815303,0.06085812216921619,6,0.76734524304113,0.8483589530535937,0.8354798504362276,0.7914416285832988,0.798504362276693,0.8082260074781885,0.029667787035129983,19,-0.472455591261534,-0.4225771273642583,-0.4330127018922193,-0.5,-0.4629100498862757,-0.45819109408085745,0.027842539741778735,2
0.061391687393188475,0.00034667683396835653,0.006071615219116211,0.00014076208680605,gini,9,sqrt,100,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 100}",-0.3028666389696719,0.06938097216452022,0.06938097216452022,-0.25633568757789793,-0.023680930619027984,-0.08882426256751148,0.16010975154279594,1,0.391304347826087,0.5833333333333334,0.5454545454545454,0.37209302325581395,0.5416666666666666,0.4867703833072893,0.08723129824805392,5,0.7548815953469049,0.8408807644370586,0.8454507685916078,0.7864561695056086,0.8101371001246365,0.8075612796011633,0.03397943820115178,22,-0.5,-0.4225771273642583,-0.4225771273642583,-0.49099025303098287,-0.44320263021395917,-0.4558694275946917,0.03334121193147532,1
0.06406216621398926,0.0005070960489624542,0.005802440643310547,0.0001907928736208058,gini,6,log2,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 100}",-0.20980473618612394,-0.07021188201080175,-0.023680930619027762,-0.3493975903614459,-0.20980473618612394,-0.17257997507270467,0.11548678424187594,32,0.48,0.5106382978723404,0.47619047619047616,0.35555555555555557,0.48,0.4604768659236744,0.0539145132602439,15,0.7598670544245949,0.8487744079767346,0.8388034898213544,0.785625259659327,0.8018280016618197,0.8069796427087661,0.033050581551865535,23,-0.48181205582971576,-0.4531634835874829,-0.44320263021395917,-0.5088502445991074,-0.48181205582971576,-0.47376809401199615,0.023319371694802093,33
0.12974624633789061,0.0008337314296621588,0.009425735473632813,0.00014909940803465118,entropy,9,sqrt,200,"{'criterion': 'entropy', 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 200}",-0.3028666389696719,-0.11674283340257574,-0.023680930619027762,-0.25633568757789793,-0.20980473618612394,-0.18188616535105945,0.10023073675098712,35,0.391304347826087,0.5,0.47619047619047616,0.4,0.4583333333333333,0.44516563146997934,0.0426232553337472,24,0.7748234316576651,0.8479434981304529,0.8317407561279601,0.785625259659327,0.7947652679684254,0.8069796427087661,0.02803702096746244,23,-0.5,-0.4629100498862757,-0.44320263021395917,-0.49099025303098287,-0.48181205582971576,-0.4757829977921867,0.020402286577595852,37
0.12850031852722169,0.0006119248222915708,0.009465599060058593,0.00012572583698070548,log_loss,9,sqrt,200,"{'criterion': 'log_loss', 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 200}",-0.3028666389696719,-0.11674283340257574,-0.023680930619027762,-0.25633568757789793,-0.20980473618612394,-0.18188616535105945,0.10023073675098712,35,0.391304347826087,0.5,0.47619047619047616,0.4,0.4583333333333333,0.44516563146997934,0.0426232553337472,24,0.7748234316576651,0.8479434981304529,0.8317407561279601,0.785625259659327,0.7947652679684254,0.8069796427087661,0.02803702096746244,23,-0.5,-0.4629100498862757,-0.44320263021395917,-0.49099025303098287,-0.48181205582971576,-0.4757829977921867,0.020402286577595852,37
0.24856996536254883,0.0022596155921035367,0.016315555572509764,0.00013311877557942102,entropy,3,sqrt,500,"{'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 500}",-0.3028666389696719,-0.16327378479434973,-0.07021188201080175,-0.3028666389696719,-0.11674283340257596,-0.19119235562941425,0.09581309312758993,39,0.2222222222222222,0.32432432432432434,0.3783783783783784,0.17647058823529413,0.3333333333333333,0.28694576929871046,0.07523667676491495,49,0.7735770668882427,0.8412962193601995,0.8163689239717491,0.7727461570419609,0.8288325716659742,0.8065641877856253,0.0283906221773925,26,-0.5,-0.472455591261534,-0.4531634835874829,-0.5,-0.4629100498862757,-0.4777058249470585,0.01919826510596326,42
